fasta_id	beta_res	helix_res	beta_strands	helices
9C7P_EMD-45283_A	156	319	41	28
9C7P_EMD-45283_B	146	293	41	27
9C9U_EMD-45371_A	0	0	0	0
9C9U_EMD-45371_B	0	0	0	0
9C9U_EMD-45371_C	0	0	0	0
9C82_EMD-45297_A	159	453	38	35
9C82_EMD-45297_B	53	49	19	6
9C82_EMD-45297_C	8	191	3	7
9C82_EMD-45297_D	21	219	11	8
9C82_EMD-45297_E	12	287	4	12
9CHO_EMD-45591_A	290	512	86	62
9CJL_EMD-45635_A	0	76	0	2
9AY5_EMD-43960_A	2	3	2	1
9AY5_EMD-43960_AB	14	0	1	0
9AY5_EMD-43960_AC	0	0	0	0
9AY5_EMD-43960_G	0	0	0	0
9AY5_EMD-43960_KA	0	0	0	0
9AY5_EMD-43960_M	0	0	0	0
9AY5_EMD-43960_S	0	0	0	0
9AY5_EMD-43960_Y	0	0	0	0
9C62_EMD-45240_A	60	168	25	18
9C62_EMD-45240_B	49	166	23	16
9C62_EMD-45240_F	69	167	24	15
9C62_EMD-45240_G	43	401	19	31
9C62_EMD-45240_H	15	6	5	2
9C62_EMD-45240_I	15	67	3	5
9C62_EMD-45240_J	58	163	18	18
9C62_EMD-45240_K	6	34	5	4
9C62_EMD-45240_M	53	142	17	16
9C62_EMD-45240_N	2	55	1	5
9CM5_EMD-45739_A	182	409	90	64
9CM5_EMD-45739_B	0	47	0	3
9CN0_EMD-45755_A	223	133	55	15
9CN0_EMD-45755_B	0	156	0	12
9CN0_EMD-45755_C	15	25	4	3
9CM2_EMD-45737_A	245	124	63	20
9CM2_EMD-45737_D	108	39	28	7
9CN1_EMD-45756_A	253	122	48	15
9CN1_EMD-45756_B	0	155	0	11
9C4K_EMD-45190_A	107	529	26	53
9C4K_EMD-45190_B	236	561	57	39
9C4K_EMD-45190_C	115	204	38	28
9C4K_EMD-45190_P	556	139	111	24
9C4K_EMD-45190_Q	284	46	55	12
8YMJ_EMD-39395_A	0	0	0	0
9CTH_EMD-42405_A	213	37	59	9
9CTH_EMD-42405_B	26	35	8	5
9CTH_EMD-42405_C	72	30	20	4
9CTH_EMD-42405_D	62	102	28	18
9CTH_EMD-42405_E	226	26	48	7
9CS3_EMD-45886_A	76	247	25	27
9CS3_EMD-45886_B	82	242	19	19
9CS3_EMD-45886_C	58	256	21	22
9CS3_EMD-45886_D	77	245	22	18
9CS3_EMD-45886_E	58	256	21	22
9CS3_EMD-45886_F	69	243	21	20
9CS3_EMD-45886_M	71	245	17	19
9CS3_EMD-45886_O	77	245	22	18
9D5C_EMD-29980_A	66	0	9	0
9CR2_EMD-45830_A	78	246	25	22
9CR2_EMD-45830_C	82	248	24	19
9CR2_EMD-45830_E	69	259	28	20
9CR2_EMD-45830_G	62	258	23	20
9CR2_EMD-45830_I	73	252	21	21
9CR2_EMD-45830_K	73	252	25	20
9CR2_EMD-45830_M	64	242	20	21
9CR2_EMD-45830_O	84	252	21	18
9CS4_EMD-45887_A	79	244	23	25
9CS4_EMD-45887_B	65	238	19	21
9CS4_EMD-45887_C	64	250	17	17
9CS4_EMD-45887_D	64	250	17	17
9CS4_EMD-45887_E	48	235	15	22
9CS4_EMD-45887_F	68	223	22	21
9CS4_EMD-45887_G	26	191	10	16
9CS4_EMD-45887_H	68	223	22	21
9COD_EMD-45776_A	17	0	6	0
9DLG_EMD-46977_A	26	86	8	9
9DHQ_EMD-46873_A	49	186	19	17
9DHQ_EMD-46873_E	20	105	6	5
9CBC_EMD-45422_A	85	491	19	46
9CBC_EMD-45422_B	177	491	43	35
9CBC_EMD-45422_C	99	186	33	27
9CBC_EMD-45422_P	527	139	108	25
9CBC_EMD-45422_Q	277	42	56	11
9DNN_EMD-47043_A	236	95	73	12
9DNN_EMD-47043_C	0	22	0	3
9DNN_EMD-47043_E	0	52	0	4
9DRY_EMD-47134_A	12	24	7	3
9DRY_EMD-47134_B	12	24	7	3
9DRY_EMD-47134_C	100	13	24	3
9DSM_EMD-47147_A	0	96	0	1
9DVC_EMD-47200_A	0	73	0	5
9DVC_EMD-47200_B	0	73	0	5
9DVC_EMD-47200_C	0	33	0	2
9DVC_EMD-47200_D	0	89	0	6
9DVC_EMD-47200_E	103	12	22	2
9DW7_EMD-47237_A	95	744	23	50
9DW7_EMD-47237_B	0	5	0	1
9DWU_EMD-47265_A	114	297	36	23
9DWU_EMD-47265_B	0	43	0	3
9DWU_EMD-47265_C	30	20	6	2
9E0H_EMD-47356_A	0	139	0	4
9DGT_EMD-46847_A	75	153	22	18
9DGT_EMD-46847_BA	155	15	30	2
9DGT_EMD-46847_DA	0	11	0	1
9DGT_EMD-46847_H	65	151	20	18
9DGT_EMD-46847_J	66	153	19	16
9DGT_EMD-46847_K	85	102	11	6
9DGT_EMD-46847_L	79	106	11	6
9DGT_EMD-46847_M	11	224	3	12
9DGT_EMD-46847_O	0	145	0	8
9DGT_EMD-46847_S	41	13	17	2
9DGT_EMD-46847_T	58	14	24	1
9DGT_EMD-46847_U	41	13	17	2
9DGT_EMD-46847_V	58	14	24	1
9DGT_EMD-46847_X	0	218	0	1
9DGT_EMD-46847_Z	11	110	4	8
9DGU_EMD-46848_A	71	155	22	18
9DGU_EMD-46848_BA	30	538	10	33
9DGU_EMD-46848_DA	155	15	30	2
9DGU_EMD-46848_FA	0	12	0	1
9DGU_EMD-46848_H	72	161	19	19
9DGU_EMD-46848_J	65	155	19	17
9DGU_EMD-46848_K	84	106	12	6
9DGU_EMD-46848_L	81	109	12	6
9DGU_EMD-46848_M	12	223	3	12
9DGU_EMD-46848_O	0	146	0	9
9DGU_EMD-46848_S	33	9	17	2
9DGU_EMD-46848_T	45	12	23	1
9DGU_EMD-46848_U	33	9	17	2
9DGU_EMD-46848_V	45	12	23	1
9DGU_EMD-46848_X	0	205	0	1
9D2F_EMD-46494_A	179	944	50	77
9D2F_EMD-46494_AA	0	56	0	4
9D2F_EMD-46494_B	43	53	17	7
9D2F_EMD-46494_BA	75	359	23	28
9D2F_EMD-46494_D	75	359	23	28
9D2F_EMD-46494_E	65	151	14	11
9D2F_EMD-46494_F	92	210	19	15
9D2F_EMD-46494_G	75	365	21	29
9D2F_EMD-46494_J	271	392	64	52
9D2F_EMD-46494_K	336	138	68	15
9D2F_EMD-46494_L	2	316	2	19
9D2F_EMD-46494_N	0	266	0	5
9D2F_EMD-46494_O	62	180	17	20
9D2F_EMD-46494_P	15	155	3	4
9D2F_EMD-46494_Q	8	150	5	4
9D2F_EMD-46494_R	67	185	17	22
9D2F_EMD-46494_S	10	90	4	8
9D2F_EMD-46494_T	45	342	12	20
9D2F_EMD-46494_U	60	428	18	29
9D2F_EMD-46494_V	26	29	7	3
9D2F_EMD-46494_W	0	194	0	5
9D2F_EMD-46494_X	0	215	0	4
9D2F_EMD-46494_Y	0	37	0	1
9D2F_EMD-46494_Z	0	38	0	1
9E23_EMD-47430_A	14	79	5	6
9E23_EMD-47430_C	12	139	9	12
9E23_EMD-47430_D	112	59	34	5
9E23_EMD-47430_H	116	63	35	5
9E23_EMD-47430_J	22	138	8	10
9E23_EMD-47430_L	20	869	6	44
9EAD_EMD-47830_A	77	16	19	4
9EAD_EMD-47830_B	62	24	16	5
9EAD_EMD-47830_C	87	32	12	6
9EDD_EMD-47945_A	45	124	14	15
9EDD_EMD-47945_B	72	42	16	6
9EDE_EMD-47946_A	48	126	15	14
9EDE_EMD-47946_B	74	30	24	5
9EK1_EMD-47842_A	2	78	2	7
9EK3_EMD-52060_A	5	73	5	7
9ELD_EMD-48145_A	12	1450	10	151
9EOF_EMD-19853_A	4	264	4	19
9EOF_EMD-19853_B	18	390	7	29
9EOF_EMD-19853_C	4	264	4	19
9EOF_EMD-19853_D	18	390	7	29
9EOM_EMD-19863_A	0	206	0	4
9EON_EMD-19864_A	0	205	0	4
9EPR_EMD-19884_A	34	84	5	8
9EPR_EMD-19884_B	135	4	29	1
9EPR_EMD-19884_C	0	17	0	1
9EPR_EMD-19884_D	6	220	2	13
8WIW_EMD-37570_A	2	0	2	0
8WIW_EMD-37570_B	0	0	0	0
8WIW_EMD-37570_C	14	0	1	0
8WIW_EMD-37570_D	0	0	0	0
8WIW_EMD-37570_E	0	0	0	0
9DRL_EMD-47128_A	27	402	4	16
9DRL_EMD-47128_B	26	318	4	14
9EUG_EMD-19969_A	32	39	9	5
9EUG_EMD-19969_B	101	30	27	7
9EUG_EMD-19969_C	74	108	18	7
9EUG_EMD-19969_E	152	179	26	24
9EUG_EMD-19969_F	2	100	2	8
9EUG_EMD-19969_H	1	58	1	4
9EUG_EMD-19969_L	50	79	15	10
9EUG_EMD-19969_M	71	57	16	5
9EUG_EMD-19969_P	169	134	37	14
9EUG_EMD-19969_R	61	6	13	1
9EVD_EMD-19999_A	2	26	2	4
9EVD_EMD-19999_B	11	398	6	34
9EVD_EMD-19999_C	4	206	1	18
9EVD_EMD-19999_D	0	86	0	5
9EVD_EMD-19999_E	0	82	0	7
9EVD_EMD-19999_F	2	78	2	7
9EVD_EMD-19999_G	0	55	0	3
9EVD_EMD-19999_H	0	62	0	6
9EVD_EMD-19999_I	5	161	2	8
9F5W_EMD-50201_A	53	262	16	14
9F5W_EMD-50201_B	87	254	18	14
9F5W_EMD-50201_C	2	771	2	57
9F5W_EMD-50201_D	2	771	2	57
9F5W_EMD-50201_E	0	0	0	0
9F5W_EMD-50201_F	1	327	1	28
9E12_EMD-47381_A	373	2750	79	194
9E12_EMD-47381_C	132	38	32	4
9E12_EMD-47381_E	43	127	9	13
9E12_EMD-47381_G	18	34	5	2
9E12_EMD-47381_I	33	33	4	2
9E12_EMD-47381_K	35	44	4	3
9F9Q_EMD-16917_A	64	83	13	10
9F6Z_EMD-17349_A	154	311	29	31
9FCH_EMD-50314_A	57	283	9	32
9FNO_EMD-50600_A	0	110	0	8
9FNO_EMD-50600_B	0	118	0	8
9FNO_EMD-50600_C	0	0	0	0
9FNO_EMD-50600_D	75	31	18	5
9FNO_EMD-50600_E	279	130	70	24
9E13_EMD-47382_A	373	2767	80	193
9E13_EMD-47382_C	134	36	32	4
9E13_EMD-47382_E	44	129	9	14
9E13_EMD-47382_G	18	35	5	2
9E13_EMD-47382_I	29	31	5	2
9E13_EMD-47382_K	37	45	4	3
9E13_EMD-47382_M	162	10	29	1
9FTM_EMD-50749_A	0	83	0	3
9E14_EMD-47383_A	374	2733	80	183
9E14_EMD-47383_C	132	37	30	4
9E14_EMD-47383_E	41	133	10	13
9E14_EMD-47383_G	20	34	5	2
9E14_EMD-47383_I	35	32	4	2
9E14_EMD-47383_K	35	45	4	3
9E14_EMD-47383_M	169	11	28	1
9G3X_EMD-51017_A	0	48	0	3
9G3X_EMD-51017_B	10	382	4	21
9G3X_EMD-51017_C	24	509	12	28
9G3X_EMD-51017_D	22	402	6	24
9G3X_EMD-51017_E	16	508	8	28
9G3X_EMD-51017_F	70	186	12	16
9G69_EMD-51096_A	41	135	16	13
9G69_EMD-51096_C	19	46	7	4
9G93_EMD-45459_A	309	14	60	3
9GA2_EMD-51169_A	110	256	32	28
9GE8_EMD-51293_A	129	450	22	24
9GE8_EMD-51293_B	53	86	12	8
9GE8_EMD-51293_D	22	88	7	11
9GKO_EMD-51431_A	71	9	12	1
9GNH_EMD-51470_A	102	495	34	45
9G3Y_EMD-51018_A	16	418	4	27
9G3Y_EMD-51018_B	18	431	6	27
9G3Y_EMD-51018_I	20	420	6	22
9G3Y_EMD-51018_IA	0	30	0	1
9G3Y_EMD-51018_J	6	432	4	27
9G3Y_EMD-51018_L	10	487	8	33
9G3Y_EMD-51018_O	0	57	0	3
9G3Y_EMD-51018_Q	0	52	0	3
9G3Y_EMD-51018_U	65	209	16	22
8YJT_EMD-39349_A	0	0	0	0
8YJT_EMD-39349_B	0	0	0	0
8YJT_EMD-39349_C	7	0	1	0
8YJT_EMD-39349_D	0	0	0	0
9GVG_EMD-51635_A	0	26	0	4
9GVG_EMD-51635_B	103	13	20	3
9GVG_EMD-51635_C	131	323	31	32
9H2A_EMD-51791_A	38	140	8	11
9H2A_EMD-51791_C	10	132	7	9
9H2A_EMD-51791_E	58	90	16	11
9H2A_EMD-51791_F	134	115	31	14
9H2A_EMD-51791_G	39	90	13	12
9H2A_EMD-51791_I	2	144	2	11
9H2A_EMD-51791_L	68	118	18	13
9H2J_EMD-51808_A	36	134	9	12
9H2J_EMD-51808_C	10	134	7	9
9H2J_EMD-51808_E	133	115	31	15
9H2J_EMD-51808_F	34	76	10	9
9H2J_EMD-51808_H	0	147	0	10
9H2J_EMD-51808_K	66	116	18	13
9H2J_EMD-51808_N	0	75	0	1
9H2J_EMD-51808_O	25	72	5	8
9F62_EMD-50210_A	0	6	0	1
9F62_EMD-50210_AA	0	0	0	0
9F62_EMD-50210_AB	0	0	0	0
9F62_EMD-50210_AC	0	0	0	0
9F62_EMD-50210_AD	1	0	1	0
9F62_EMD-50210_AG	0	3	0	1
9F62_EMD-50210_AH	0	0	0	0
9F62_EMD-50210_BA	0	0	0	0
9F62_EMD-50210_BB	0	0	0	0
9F62_EMD-50210_BC	0	0	0	0
9F62_EMD-50210_BD	0	0	0	0
9F62_EMD-50210_BG	0	0	0	0
9F62_EMD-50210_BH	11	0	1	0
9F62_EMD-50210_C	11	0	1	0
9F62_EMD-50210_CB	0	0	0	0
9F62_EMD-50210_CC	0	0	0	0
9F62_EMD-50210_CD	0	0	0	0
9F62_EMD-50210_CG	4	0	1	0
9F62_EMD-50210_CH	0	0	0	0
9F62_EMD-50210_DB	0	0	0	0
9F62_EMD-50210_DC	0	0	0	0
9F62_EMD-50210_E	0	0	0	0
9F62_EMD-50210_EB	0	0	0	0
9F62_EMD-50210_EC	0	0	0	0
9F62_EMD-50210_FB	12	0	1	0
9F62_EMD-50210_FC	1	0	1	0
9F62_EMD-50210_G	0	0	0	0
9F62_EMD-50210_GB	0	12	0	1
9F62_EMD-50210_GC	0	0	0	0
9F62_EMD-50210_HB	0	9	0	1
9F62_EMD-50210_HC	0	0	0	0
9F62_EMD-50210_I	0	0	0	0
9F62_EMD-50210_IB	0	9	0	1
9F62_EMD-50210_IC	0	0	0	0
9F62_EMD-50210_JB	0	0	0	0
9F62_EMD-50210_JC	0	0	0	0
9F62_EMD-50210_K	0	0	0	0
9F62_EMD-50210_KB	0	0	0	0
9F62_EMD-50210_KC	0	0	0	0
9F62_EMD-50210_LB	0	1	0	1
9F62_EMD-50210_LC	0	0	0	0
9F62_EMD-50210_M	0	0	0	0
9F62_EMD-50210_MB	0	0	0	0
9F62_EMD-50210_MC	0	0	0	0
9F62_EMD-50210_NB	0	0	0	0
9F62_EMD-50210_NC	0	0	0	0
9F62_EMD-50210_O	0	0	0	0
9F62_EMD-50210_OB	0	0	0	0
9F62_EMD-50210_OC	0	0	0	0
9F62_EMD-50210_PB	0	1	0	1
9F62_EMD-50210_PC	0	0	0	0
9F62_EMD-50210_Q	0	0	0	0
9F62_EMD-50210_QB	0	0	0	0
9F62_EMD-50210_QC	0	0	0	0
9F62_EMD-50210_R	0	0	0	0
9F62_EMD-50210_RB	0	0	0	0
9F62_EMD-50210_RC	0	0	0	0
9F62_EMD-50210_SB	0	0	0	0
9F62_EMD-50210_SC	0	0	0	0
9F62_EMD-50210_TB	0	0	0	0
9F62_EMD-50210_TC	0	0	0	0
9F62_EMD-50210_U	0	0	0	0
9F62_EMD-50210_UB	0	0	0	0
9F62_EMD-50210_UC	0	0	0	0
9F62_EMD-50210_V	4	0	1	0
9F62_EMD-50210_VB	0	0	0	0
9F62_EMD-50210_W	0	0	0	0
9F62_EMD-50210_WB	0	0	0	0
9F62_EMD-50210_WC	0	0	0	0
9F62_EMD-50210_X	0	0	0	0
9F62_EMD-50210_Y	0	0	0	0
9F62_EMD-50210_Z	0	3	0	1
9FO3_EMD-50615_A	35	103	9	11
9H9P_EMD-21985_A	0	30	0	1
9H9P_EMD-21985_C	0	36	0	3
9H9P_EMD-21985_D	22	448	6	33
9H9P_EMD-21985_E	58	181	19	14
9H9P_EMD-21985_G	0	28	0	1
9HF2_EMD-52105_A	14	225	4	13
9HGE_EMD-52134_A	32	19	6	2
9HMF_EMD-16724_A	0	0	0	0
9HMF_EMD-16724_E	0	0	0	0
9HMF_EMD-16724_F	0	0	0	0
9HMF_EMD-16724_G	0	0	0	0
9HMF_EMD-16724_N	0	0	0	0
9HMF_EMD-16724_Q	0	0	0	0
9HHL_EMD-52171_A	73	138	22	18
9HHL_EMD-52171_B	77	154	22	19
9HHL_EMD-52171_CA	49	123	10	10
9HHL_EMD-52171_D	72	140	23	17
9HHL_EMD-52171_HA	26	34	6	2
9HHL_EMD-52171_J	68	148	18	16
9HHL_EMD-52171_L	85	109	11	6
9HHL_EMD-52171_M	5	200	1	9
9HHL_EMD-52171_MA	9	101	2	4
9HHL_EMD-52171_N	7	211	2	10
9HHL_EMD-52171_O	0	137	0	10
9HHL_EMD-52171_Q	9	220	3	10
9HHL_EMD-52171_U	49	9	22	2
9HHL_EMD-52171_W	60	13	25	1
9HHL_EMD-52171_X	121	54	29	8
9HHL_EMD-52171_Y	121	54	29	8
9DOG_EMD-47083_A	0	0	0	0
9DOG_EMD-47083_C	0	0	0	0
9H4I_EMD-51852_A	136	298	40	31
9GOT_EMD-51500_A	1	1	1	1
9GSX_EMD-51557_A	143	283	48	15
9GSX_EMD-51557_L	85	289	22	17
9GSX_EMD-51557_W	140	256	40	16
9HQ7_EMD-52340_A	1	1	1	1
9HZR_EMD-52531_A	0	179	0	5
9HQC_EMD-52341_A	1	1	1	1
9EUF_EMD-19968_A	11	0	1	0
9EUF_EMD-19968_AA	10	0	1	0
9EUF_EMD-19968_CA	0	0	0	0
9EUF_EMD-19968_EB	0	0	0	0
9EUF_EMD-19968_F	0	13	0	1
9EUF_EMD-19968_I	10	0	1	0
9EUF_EMD-19968_K	11	0	1	0
9EUF_EMD-19968_M	11	0	1	0
9EUF_EMD-19968_N	10	0	1	0
9EUF_EMD-19968_P	0	0	0	0
9EUF_EMD-19968_Q	0	13	0	1
9EUF_EMD-19968_S	0	0	0	0
9EUF_EMD-19968_W	10	0	1	0
9EUF_EMD-19968_X	11	0	1	0
9HZS_EMD-52532_A	0	169	0	6
9HZT_EMD-52533_A	0	176	0	4
9HZU_EMD-52534_A	0	176	0	4
9FQR_EMD-50664_A	0	0	0	0
9FQR_EMD-50664_AA	0	0	0	0
9FQR_EMD-50664_AB	0	0	0	0
9FQR_EMD-50664_AC	0	0	0	0
9FQR_EMD-50664_AEB	0	0	0	0
9FQR_EMD-50664_AF	0	0	0	0
9FQR_EMD-50664_AFB	0	0	0	0
9FQR_EMD-50664_AG	0	0	0	0
9FQR_EMD-50664_AGB	0	0	0	0
9FQR_EMD-50664_AH	0	0	0	0
9FQR_EMD-50664_AJ	0	0	0	0
9FQR_EMD-50664_AK	0	0	0	0
9FQR_EMD-50664_AL	0	0	0	0
9FQR_EMD-50664_AN	0	0	0	0
9FQR_EMD-50664_AO	0	0	0	0
9FQR_EMD-50664_AQ	0	0	0	0
9FQR_EMD-50664_AR	0	0	0	0
9FQR_EMD-50664_AS	0	0	0	0
9FQR_EMD-50664_AT	0	0	0	0
9FQR_EMD-50664_AV	0	0	0	0
9FQR_EMD-50664_AX	0	0	0	0
9FQR_EMD-50664_AY	0	0	0	0
9FQR_EMD-50664_B	0	0	0	0
9FQR_EMD-50664_BA	0	0	0	0
9FQR_EMD-50664_BF	0	0	0	0
9FQR_EMD-50664_BFB	0	0	0	0
9FQR_EMD-50664_BHA	0	0	0	0
9FQR_EMD-50664_BM	0	0	0	0
9FQR_EMD-50664_BO	0	0	0	0
9FQR_EMD-50664_BQ	0	0	0	0
9FQR_EMD-50664_BR	0	0	0	0
9FQR_EMD-50664_BT	0	0	0	0
9FQR_EMD-50664_BX	0	0	0	0
9FQR_EMD-50664_BY	0	0	0	0
9FQR_EMD-50664_CDA	0	0	0	0
9FQR_EMD-50664_CF	0	0	0	0
9FQR_EMD-50664_CFB	0	0	0	0
9FQR_EMD-50664_CO	0	0	0	0
9FQR_EMD-50664_CQ	0	0	0	0
9FQR_EMD-50664_CS	0	0	0	0
9FQR_EMD-50664_CT	0	0	0	0
9FQR_EMD-50664_CV	0	0	0	0
9FQR_EMD-50664_CX	0	0	0	0
9FQR_EMD-50664_CY	0	0	0	0
9FQR_EMD-50664_DA	0	0	0	0
9FQR_EMD-50664_DB	0	0	0	0
9FQR_EMD-50664_DC	0	0	0	0
9FQR_EMD-50664_DFB	0	0	0	0
9FQR_EMD-50664_DJ	0	0	0	0
9FQR_EMD-50664_DM	0	0	0	0
9FQR_EMD-50664_DS	0	0	0	0
9FQR_EMD-50664_DT	0	0	0	0
9FQR_EMD-50664_DX	0	0	0	0
9FQR_EMD-50664_DZ	0	0	0	0
9FQR_EMD-50664_EFB	0	0	0	0
9FQR_EMD-50664_EJ	0	0	0	0
9FQR_EMD-50664_EQ	0	0	0	0
9FQR_EMD-50664_ER	0	0	0	0
9FQR_EMD-50664_EV	0	0	0	0
9FQR_EMD-50664_EZ	0	0	0	0
9FQR_EMD-50664_FDB	0	0	0	0
9FQR_EMD-50664_FE	0	0	0	0
9FQR_EMD-50664_FFB	0	0	0	0
9FQR_EMD-50664_FLA	0	0	0	0
9FQR_EMD-50664_FQ	0	0	0	0
9FQR_EMD-50664_FR	0	0	0	0
9FQR_EMD-50664_FS	0	0	0	0
9FQR_EMD-50664_FT	0	0	0	0
9FQR_EMD-50664_GE	0	0	0	0
9FQR_EMD-50664_GFB	0	0	0	0
9FQR_EMD-50664_GG	0	0	0	0
9FQR_EMD-50664_GQ	0	0	0	0
9FQR_EMD-50664_GR	0	0	0	0
9FQR_EMD-50664_GS	0	0	0	0
9FQR_EMD-50664_GV	0	0	0	0
9FQR_EMD-50664_HH	0	0	0	0
9FQR_EMD-50664_HJ	0	0	0	0
9FQR_EMD-50664_HJA	0	0	0	0
9FQR_EMD-50664_HQ	0	0	0	0
9FQR_EMD-50664_HR	0	0	0	0
9FQR_EMD-50664_HS	0	0	0	0
9FQR_EMD-50664_HV	0	0	0	0
9FQR_EMD-50664_IB	0	0	0	0
9FQR_EMD-50664_IFB	0	0	0	0
9FQR_EMD-50664_IJA	0	0	0	0
9FQR_EMD-50664_IL	0	0	0	0
9FQR_EMD-50664_IMA	0	0	0	0
9FQR_EMD-50664_IQ	0	0	0	0
9FQR_EMD-50664_JAA	0	0	0	0
9FQR_EMD-50664_JB	0	0	0	0
9FQR_EMD-50664_JE	0	0	0	0
9FQR_EMD-50664_JFB	0	0	0	0
9FQR_EMD-50664_JJA	0	0	0	0
9FQR_EMD-50664_JL	0	0	0	0
9FQR_EMD-50664_JO	0	0	0	0
9FQR_EMD-50664_JOA	0	0	0	0
9FQR_EMD-50664_JT	0	0	0	0
9FQR_EMD-50664_JV	0	0	0	0
9FQR_EMD-50664_KH	0	0	0	0
9FQR_EMD-50664_KJA	0	0	0	0
9FQR_EMD-50664_KQ	0	0	0	0
9FQR_EMD-50664_KT	0	0	0	0
9FQR_EMD-50664_KV	0	0	0	0
9FQR_EMD-50664_LD	0	0	0	0
9FQR_EMD-50664_LFB	0	0	0	0
9FQR_EMD-50664_LH	0	0	0	0
9FQR_EMD-50664_LS	0	0	0	0
9FQR_EMD-50664_LU	0	0	0	0
9FQR_EMD-50664_LV	0	0	0	0
9FQR_EMD-50664_LX	0	0	0	0
9FQR_EMD-50664_MC	0	0	0	0
9FQR_EMD-50664_MOA	0	0	0	0
9FQR_EMD-50664_NO	0	0	0	0
9FQR_EMD-50664_NOA	0	0	0	0
9FQR_EMD-50664_NQ	0	0	0	0
9FQR_EMD-50664_NU	0	0	0	0
9FQR_EMD-50664_OB	0	0	0	0
9FQR_EMD-50664_OEB	0	0	0	0
9FQR_EMD-50664_OO	0	0	0	0
9FQR_EMD-50664_OOA	0	0	0	0
9FQR_EMD-50664_OV	0	0	0	0
9FQR_EMD-50664_OX	0	0	0	0
9FQR_EMD-50664_PE	0	0	0	0
9FQR_EMD-50664_PQ	0	0	0	0
9FQR_EMD-50664_PU	0	0	0	0
9FQR_EMD-50664_QEB	0	0	0	0
9FQR_EMD-50664_QOA	0	0	0	0
9FQR_EMD-50664_QU	0	0	0	0
9FQR_EMD-50664_RD	0	0	0	0
9FQR_EMD-50664_REB	0	0	0	0
9FQR_EMD-50664_RJ	0	0	0	0
9FQR_EMD-50664_ROA	0	0	0	0
9FQR_EMD-50664_RQ	0	0	0	0
9FQR_EMD-50664_RS	0	0	0	0
9FQR_EMD-50664_SEB	0	0	0	0
9FQR_EMD-50664_SGB	0	0	0	0
9FQR_EMD-50664_SLA	0	0	0	0
9FQR_EMD-50664_SOA	0	0	0	0
9FQR_EMD-50664_SS	0	0	0	0
9FQR_EMD-50664_TEB	0	0	0	0
9FQR_EMD-50664_TQ	0	0	0	0
9FQR_EMD-50664_TS	0	0	0	0
9FQR_EMD-50664_TZ	0	0	0	0
9FQR_EMD-50664_UDA	0	0	0	0
9FQR_EMD-50664_UEB	0	0	0	0
9FQR_EMD-50664_UO	0	0	0	0
9FQR_EMD-50664_V	0	0	0	0
9FQR_EMD-50664_VEB	0	0	0	0
9FQR_EMD-50664_VL	0	0	0	0
9FQR_EMD-50664_VN	0	0	0	0
9FQR_EMD-50664_W	0	0	0	0
9FQR_EMD-50664_WEB	0	0	0	0
9FQR_EMD-50664_WGB	0	0	0	0
9FQR_EMD-50664_WO	0	0	0	0
9FQR_EMD-50664_X	0	0	0	0
9FQR_EMD-50664_XEB	0	0	0	0
9FQR_EMD-50664_XQ	0	0	0	0
9FQR_EMD-50664_XU	0	0	0	0
9FQR_EMD-50664_YEB	0	0	0	0
9FQR_EMD-50664_YU	0	0	0	0
9FQR_EMD-50664_YZ	0	0	0	0
9FQR_EMD-50664_ZI	0	0	0	0
9FQR_EMD-50664_ZU	0	0	0	0
9FQR_EMD-50664_ZX	0	0	0	0
9FQR_EMD-50664_ZZ	0	0	0	0
9I1I_EMD-52570_A	304	2370	90	206
9HZV_EMD-52535_A	0	174	0	5
9HZW_EMD-52536_A	0	178	0	4
9HZX_EMD-52537_A	0	197	0	7
9I8N_EMD-52730_A	12	345	6	26
9I8N_EMD-52730_B	8	376	2	28
9I8N_EMD-52730_I	10	317	6	29
9I8N_EMD-52730_J	20	367	6	30
9I8N_EMD-52730_L	16	434	4	31
9I8N_EMD-52730_MA	0	40	0	3
9I8N_EMD-52730_P	69	110	19	14
9I8N_EMD-52730_U	0	68	0	2
9I8N_EMD-52730_Y	58	122	17	16
9ILV_EMD-60675_A	38	33	8	2
9ITR_EMD-60876_A	0	63	0	2
9ITR_EMD-60876_K	0	64	0	2
9ITR_EMD-60876_M	0	64	0	2
9ITY_EMD-60883_A	0	144	0	3
9ITY_EMD-60883_E	0	61	0	4
9ITY_EMD-60883_O	0	54	0	2
9IU0_EMD-60885_A	0	146	0	4
9IU0_EMD-60885_E	0	136	0	8
9IU0_EMD-60885_F	0	62	0	3
9JCH_EMD-61366_A	16	192	7	15
9JCT_EMD-61374_A	19	207	5	19
9JS6_EMD-61767_A	0	0	0	0
9JS6_EMD-61767_B	0	0	0	0
9JS6_EMD-61767_G	0	0	0	0
9JS6_EMD-61767_H	0	0	0	0
9JSD_EMD-61770_A	0	123	0	3
9K6V_EMD-62137_A	61	10	22	2
9K6W_EMD-62138_A	80	13	16	3
9KHT_EMD-62354_A	16	584	9	45
9KHT_EMD-62354_B	10	52	4	6
9KHT_EMD-62354_I	16	584	9	45
9KHT_EMD-62354_J	10	52	4	6
9KYV_EMD-61452_A	0	106	0	7
9KYW_EMD-61461_A	0	122	0	9
9KYW_EMD-61461_B	83	226	18	18
9KYX_EMD-61456_A	0	134	0	9
9KYY_EMD-61455_A	0	135	0	10
9I3N_EMD-52601_A	2	3	2	1
