rep_fasta_id	cluster_size	members
9AY5_EMD-43960_AC	1	9AY5_EMD-43960_AC
9AY5_EMD-43960_G	1	9AY5_EMD-43960_G
9AY5_EMD-43960_KA	1	9AY5_EMD-43960_KA
9AY5_EMD-43960_M	1	9AY5_EMD-43960_M
9AY5_EMD-43960_S	1	9AY5_EMD-43960_S
9AY5_EMD-43960_Y	1	9AY5_EMD-43960_Y
9B8L_EMD-44349_A	1	9B8L_EMD-44349_A
9BD8_EMD-44446_A	2	9BD1_EMD-44443_A,9BD8_EMD-44446_A
9BD8_EMD-44446_B	1	9BD8_EMD-44446_B
9BQX_EMD-44828_A	1	9BQX_EMD-44828_A
9BRR_EMD-44841_A	1	9BRR_EMD-44841_A
9BRR_EMD-44841_AA	1	9BRR_EMD-44841_AA
9BRR_EMD-44841_B	1	9BRR_EMD-44841_B
9BRR_EMD-44841_CA	1	9BRR_EMD-44841_CA
9BRR_EMD-44841_DA	1	9BRR_EMD-44841_DA
9BRR_EMD-44841_EA	1	9BRR_EMD-44841_EA
9BRR_EMD-44841_FA	1	9BRR_EMD-44841_FA
9BRR_EMD-44841_K	1	9BRR_EMD-44841_K
9BRR_EMD-44841_N	1	9BRR_EMD-44841_N
9BRR_EMD-44841_Q	1	9BRR_EMD-44841_Q
9BRR_EMD-44841_X	1	9BRR_EMD-44841_X
9BRR_EMD-44841_Z	1	9BRR_EMD-44841_Z
9BYW_EMD-45046_A	3	9BYW_EMD-45046_A,9BZ9_EMD-45057_A,9BZH_EMD-45067_A
9BYW_EMD-45046_C	3	9BYW_EMD-45046_C,9BZ9_EMD-45057_C,9BZH_EMD-45067_C
9C58_EMD-45207_A	2	9C58_EMD-45207_A,9C5B_EMD-45213_C
9C58_EMD-45207_C	2	9C58_EMD-45207_C,9C5B_EMD-45213_D
9C58_EMD-45207_D	2	9C58_EMD-45207_D,9C5B_EMD-45213_E
9C5B_EMD-45213_A	3	9C58_EMD-45207_E,9C5B_EMD-45213_A,9QPQ_EMD-53278_P
9C5B_EMD-45213_F	1	9C5B_EMD-45213_F
9C5B_EMD-45213_G	2	9C58_EMD-45207_B,9C5B_EMD-45213_G
9C62_EMD-45240_A	1	9C62_EMD-45240_A
9C62_EMD-45240_B	1	9C62_EMD-45240_B
9C62_EMD-45240_F	1	9C62_EMD-45240_F
9C62_EMD-45240_G	1	9C62_EMD-45240_G
9C62_EMD-45240_H	1	9C62_EMD-45240_H
9C62_EMD-45240_J	1	9C62_EMD-45240_J
9C62_EMD-45240_K	1	9C62_EMD-45240_K
9C62_EMD-45240_M	1	9C62_EMD-45240_M
9C62_EMD-45240_N	1	9C62_EMD-45240_N
9C7P_EMD-45283_A	1	9C7P_EMD-45283_A
9C82_EMD-45297_A	2	9C82_EMD-45297_A,9MHH_EMD-48278_A
9C82_EMD-45297_B	2	9C82_EMD-45297_B,9MHH_EMD-48278_B
9C82_EMD-45297_C	2	9C82_EMD-45297_C,9MHH_EMD-48278_C
9C82_EMD-45297_D	2	9C82_EMD-45297_D,9MHH_EMD-48278_D
9C82_EMD-45297_E	2	8SQZ_EMD-40715_A,9C82_EMD-45297_E
9C9U_EMD-45371_A	1	9C9U_EMD-45371_A
9C9U_EMD-45371_B	1	9C9U_EMD-45371_B
9C9U_EMD-45371_C	1	9C9U_EMD-45371_C
9CBC_EMD-45422_A	2	9C4K_EMD-45190_A,9CBC_EMD-45422_A
9CBC_EMD-45422_B	2	9C4K_EMD-45190_B,9CBC_EMD-45422_B
9CBC_EMD-45422_C	2	9C4K_EMD-45190_C,9CBC_EMD-45422_C
9CBC_EMD-45422_P	2	9C4K_EMD-45190_P,9CBC_EMD-45422_P
9CBC_EMD-45422_Q	2	9C4K_EMD-45190_Q,9CBC_EMD-45422_Q
9CHO_EMD-45591_A	1	9CHO_EMD-45591_A
9CJL_EMD-45635_A	1	9CJL_EMD-45635_A
9CM2_EMD-45737_A	1	9CM2_EMD-45737_A
9CM2_EMD-45737_D	1	9CM2_EMD-45737_D
9CM5_EMD-45739_A	1	9CM5_EMD-45739_A
9CN0_EMD-45755_B	2	9CN0_EMD-45755_B,9CN1_EMD-45756_B
9CN0_EMD-45755_C	1	9CN0_EMD-45755_C
9CN1_EMD-45756_A	2	9CN0_EMD-45755_A,9CN1_EMD-45756_A
9COD_EMD-45776_A	1	9COD_EMD-45776_A
9CR2_EMD-45830_I	3	9CR2_EMD-45830_I,9CS3_EMD-45886_D,9CS4_EMD-45887_E
9CS4_EMD-45887_A	4	7YLU_EMD-33917_A,9CR2_EMD-45830_A,9CS3_EMD-45886_A,9CS4_EMD-45887_A
9CTH_EMD-42405_A	1	9CTH_EMD-42405_A
9CTH_EMD-42405_B	1	9CTH_EMD-42405_B
9CTH_EMD-42405_C	1	9CTH_EMD-42405_C
9CTH_EMD-42405_D	1	9CTH_EMD-42405_D
9CTH_EMD-42405_E	1	9CTH_EMD-42405_E
9D2F_EMD-46494_A	1	9D2F_EMD-46494_A
9D2F_EMD-46494_AA	1	9D2F_EMD-46494_AA
9D2F_EMD-46494_B	1	9D2F_EMD-46494_B
9D2F_EMD-46494_BA	1	9D2F_EMD-46494_BA
9D2F_EMD-46494_D	1	9D2F_EMD-46494_D
9D2F_EMD-46494_E	1	9D2F_EMD-46494_E
9D2F_EMD-46494_G	2	9D2F_EMD-46494_G,9FQR_EMD-50664_NQ
9D2F_EMD-46494_K	1	9D2F_EMD-46494_K
9D2F_EMD-46494_L	1	9D2F_EMD-46494_L
9D2F_EMD-46494_N	1	9D2F_EMD-46494_N
9D2F_EMD-46494_O	1	9D2F_EMD-46494_O
9D2F_EMD-46494_P	1	9D2F_EMD-46494_P
9D2F_EMD-46494_Q	1	9D2F_EMD-46494_Q
9D2F_EMD-46494_R	1	9D2F_EMD-46494_R
9D2F_EMD-46494_S	1	9D2F_EMD-46494_S
9D2F_EMD-46494_T	1	9D2F_EMD-46494_T
9D2F_EMD-46494_U	1	9D2F_EMD-46494_U
9D2F_EMD-46494_V	2	9D2F_EMD-46494_V,9FQR_EMD-50664_BFB
9D2F_EMD-46494_W	1	9D2F_EMD-46494_W
9D2F_EMD-46494_X	1	9D2F_EMD-46494_X
9D2F_EMD-46494_Y	1	9D2F_EMD-46494_Y
9D2F_EMD-46494_Z	1	9D2F_EMD-46494_Z
9DGT_EMD-46847_BA	8	8PQZ_EMD-17829_H,9DGT_EMD-46847_BA,9DGU_EMD-46848_DA,9E12_EMD-47381_C,9E13_EMD-47382_C,9E14_EMD-47383_C,9E23_EMD-47430_C,9HHL_EMD-52171_A
9DGT_EMD-46847_J	5	6ZNN_EMD-11318_D,6ZNO_EMD-11319_D,9DGT_EMD-46847_J,9DGU_EMD-46848_J,9HHL_EMD-52171_L
9DGT_EMD-46847_K	3	9DGT_EMD-46847_K,9DGU_EMD-46848_K,9HHL_EMD-52171_M
9DGT_EMD-46847_L	3	9DGT_EMD-46847_L,9DGU_EMD-46848_L,9HHL_EMD-52171_N
9DGT_EMD-46847_M	5	6ZNN_EMD-11318_E,6ZNO_EMD-11319_E,9DGT_EMD-46847_M,9DGU_EMD-46848_M,9HHL_EMD-52171_O
9DGT_EMD-46847_S	5	6ZNN_EMD-11318_H,6ZNO_EMD-11319_F,9DGT_EMD-46847_S,9DGU_EMD-46848_S,9HHL_EMD-52171_U
9DGU_EMD-46848_X	2	9DGT_EMD-46847_X,9DGU_EMD-46848_X
9DHQ_EMD-46873_E	1	9DHQ_EMD-46873_E
9DLG_EMD-46977_A	1	9DLG_EMD-46977_A
9DNN_EMD-47043_C	4	7STI_EMD-25429_C,8EYX_EMD-28723_C,8EYY_EMD-28724_C,9DNN_EMD-47043_C
9DNN_EMD-47043_E	1	9DNN_EMD-47043_E
9DOG_EMD-47083_A	3	7BUF_EMD-30197_C,7V3J_EMD-31681_E,9DOG_EMD-47083_A
9DOG_EMD-47083_C	1	9DOG_EMD-47083_C
9DRL_EMD-47128_A	1	9DRL_EMD-47128_A
9DRL_EMD-47128_B	1	9DRL_EMD-47128_B
9DRY_EMD-47134_A	1	9DRY_EMD-47134_A
9DRY_EMD-47134_B	1	9DRY_EMD-47134_B
9DRY_EMD-47134_C	1	9DRY_EMD-47134_C
9DSM_EMD-47147_A	1	9DSM_EMD-47147_A
9DVC_EMD-47200_A	1	9DVC_EMD-47200_A
9DVC_EMD-47200_B	1	9DVC_EMD-47200_B
9DVC_EMD-47200_C	1	9DVC_EMD-47200_C
9DVC_EMD-47200_D	1	9DVC_EMD-47200_D
9DWU_EMD-47265_A	1	9DWU_EMD-47265_A
9DWU_EMD-47265_B	1	9DWU_EMD-47265_B
9DWU_EMD-47265_C	1	9DWU_EMD-47265_C
9E0H_EMD-47356_A	1	9E0H_EMD-47356_A
9E13_EMD-47382_E	8	7Z8L_EMD-14556_B,9DGT_EMD-46847_DA,9DGU_EMD-46848_FA,9E12_EMD-47381_E,9E13_EMD-47382_E,9E14_EMD-47383_E,9E23_EMD-47430_J,9HHL_EMD-52171_CA
9E14_EMD-47383_G	5	9E12_EMD-47381_G,9E13_EMD-47382_G,9E14_EMD-47383_G,9E23_EMD-47430_A,9HHL_EMD-52171_HA
9E14_EMD-47383_I	7	7JTS_EMD-22480_C,7KZM_EMD-23082_Y,9E12_EMD-47381_I,9E13_EMD-47382_I,9E14_EMD-47383_I,9E23_EMD-47430_D,9FQR_EMD-50664_EZ
9E14_EMD-47383_M	3	8PQZ_EMD-17829_B,9E13_EMD-47382_M,9E14_EMD-47383_M
9E23_EMD-47430_L	9	7Z8L_EMD-14556_A,8PQZ_EMD-17829_A,9DGT_EMD-46847_Z,9DGU_EMD-46848_BA,9E12_EMD-47381_A,9E13_EMD-47382_A,9E14_EMD-47383_A,9E23_EMD-47430_L,9HHL_EMD-52171_Y
9EAD_EMD-47830_A	1	9EAD_EMD-47830_A
9EAD_EMD-47830_B	1	9EAD_EMD-47830_B
9EAD_EMD-47830_C	1	9EAD_EMD-47830_C
9EDD_EMD-47945_B	3	9EDD_EMD-47945_B,9EDE_EMD-47946_B,9FQR_EMD-50664_WEB
9ELD_EMD-48145_A	1	9ELD_EMD-48145_A
9EOF_EMD-19853_A	1	9EOF_EMD-19853_A
9EOF_EMD-19853_B	1	9EOF_EMD-19853_B
9EOF_EMD-19853_C	1	9EOF_EMD-19853_C
9EOF_EMD-19853_D	1	9EOF_EMD-19853_D
9EPR_EMD-19884_C	4	7L0S_EMD-23102_E,8P13_EMD-17344_D,8P15_EMD-17345_D,9EPR_EMD-19884_C
9EPR_EMD-19884_D	1	9EPR_EMD-19884_D
9EUF_EMD-19968_A	1	9EUF_EMD-19968_A
9EUF_EMD-19968_EB	1	9EUF_EMD-19968_EB
9EUF_EMD-19968_F	1	9EUF_EMD-19968_F
9EUF_EMD-19968_I	1	9EUF_EMD-19968_I
9EUG_EMD-19969_A	2	9EUF_EMD-19968_K,9EUG_EMD-19969_A
9EUG_EMD-19969_B	2	9EUF_EMD-19968_M,9EUG_EMD-19969_B
9EUG_EMD-19969_C	2	9EUF_EMD-19968_N,9EUG_EMD-19969_C
9EUG_EMD-19969_E	2	9EUF_EMD-19968_P,9EUG_EMD-19969_E
9EUG_EMD-19969_F	2	9EUF_EMD-19968_Q,9EUG_EMD-19969_F
9EUG_EMD-19969_H	2	9EUF_EMD-19968_S,9EUG_EMD-19969_H
9EUG_EMD-19969_L	2	9EUF_EMD-19968_W,9EUG_EMD-19969_L
9EUG_EMD-19969_M	2	9EUF_EMD-19968_X,9EUG_EMD-19969_M
9EUG_EMD-19969_P	2	9EUF_EMD-19968_AA,9EUG_EMD-19969_P
9EUG_EMD-19969_R	2	9EUF_EMD-19968_CA,9EUG_EMD-19969_R
9EVD_EMD-19999_A	1	9EVD_EMD-19999_A
9EVD_EMD-19999_B	1	9EVD_EMD-19999_B
9EVD_EMD-19999_C	1	9EVD_EMD-19999_C
9EVD_EMD-19999_D	1	9EVD_EMD-19999_D
9EVD_EMD-19999_E	1	9EVD_EMD-19999_E
9EVD_EMD-19999_F	1	9EVD_EMD-19999_F
9EVD_EMD-19999_G	1	9EVD_EMD-19999_G
9EVD_EMD-19999_H	1	9EVD_EMD-19999_H
9EVD_EMD-19999_I	1	9EVD_EMD-19999_I
9F5W_EMD-50201_A	1	9F5W_EMD-50201_A
9F5W_EMD-50201_B	1	9F5W_EMD-50201_B
9F5W_EMD-50201_C	1	9F5W_EMD-50201_C
9F5W_EMD-50201_D	1	9F5W_EMD-50201_D
9F5W_EMD-50201_E	1	9F5W_EMD-50201_E
9F5W_EMD-50201_F	1	9F5W_EMD-50201_F
9F62_EMD-50210_A	1	9F62_EMD-50210_A
9F62_EMD-50210_AA	1	9F62_EMD-50210_AA
9F62_EMD-50210_AB	1	9F62_EMD-50210_AB
9F62_EMD-50210_AC	1	9F62_EMD-50210_AC
9F62_EMD-50210_AD	1	9F62_EMD-50210_AD
9F62_EMD-50210_AG	1	9F62_EMD-50210_AG
9F62_EMD-50210_AH	1	9F62_EMD-50210_AH
9F62_EMD-50210_BA	1	9F62_EMD-50210_BA
9F62_EMD-50210_BB	1	9F62_EMD-50210_BB
9F62_EMD-50210_BC	1	9F62_EMD-50210_BC
9F62_EMD-50210_BD	1	9F62_EMD-50210_BD
9F62_EMD-50210_BG	1	9F62_EMD-50210_BG
9F62_EMD-50210_BH	1	9F62_EMD-50210_BH
9F62_EMD-50210_C	1	9F62_EMD-50210_C
9F62_EMD-50210_CB	1	9F62_EMD-50210_CB
9F62_EMD-50210_CC	1	9F62_EMD-50210_CC
9F62_EMD-50210_CD	1	9F62_EMD-50210_CD
9F62_EMD-50210_CG	1	9F62_EMD-50210_CG
9F62_EMD-50210_CH	1	9F62_EMD-50210_CH
9F62_EMD-50210_DB	1	9F62_EMD-50210_DB
9F62_EMD-50210_DC	1	9F62_EMD-50210_DC
9F62_EMD-50210_E	1	9F62_EMD-50210_E
9F62_EMD-50210_EB	1	9F62_EMD-50210_EB
9F62_EMD-50210_EC	1	9F62_EMD-50210_EC
9F62_EMD-50210_FB	1	9F62_EMD-50210_FB
9F62_EMD-50210_FC	1	9F62_EMD-50210_FC
9F62_EMD-50210_G	1	9F62_EMD-50210_G
9F62_EMD-50210_GB	1	9F62_EMD-50210_GB
9F62_EMD-50210_GC	1	9F62_EMD-50210_GC
9F62_EMD-50210_HB	1	9F62_EMD-50210_HB
9F62_EMD-50210_HC	1	9F62_EMD-50210_HC
9F62_EMD-50210_I	1	9F62_EMD-50210_I
9F62_EMD-50210_IB	1	9F62_EMD-50210_IB
9F62_EMD-50210_IC	1	9F62_EMD-50210_IC
9F62_EMD-50210_JB	1	9F62_EMD-50210_JB
9F62_EMD-50210_JC	1	9F62_EMD-50210_JC
9F62_EMD-50210_K	1	9F62_EMD-50210_K
9F62_EMD-50210_KB	1	9F62_EMD-50210_KB
9F62_EMD-50210_KC	1	9F62_EMD-50210_KC
9F62_EMD-50210_LB	1	9F62_EMD-50210_LB
9F62_EMD-50210_LC	1	9F62_EMD-50210_LC
9F62_EMD-50210_M	1	9F62_EMD-50210_M
9F62_EMD-50210_MB	1	9F62_EMD-50210_MB
9F62_EMD-50210_MC	1	9F62_EMD-50210_MC
9F62_EMD-50210_NB	1	9F62_EMD-50210_NB
9F62_EMD-50210_NC	1	9F62_EMD-50210_NC
9F62_EMD-50210_O	1	9F62_EMD-50210_O
9F62_EMD-50210_OB	1	9F62_EMD-50210_OB
9F62_EMD-50210_OC	1	9F62_EMD-50210_OC
9F62_EMD-50210_PB	1	9F62_EMD-50210_PB
9F62_EMD-50210_PC	1	9F62_EMD-50210_PC
9F62_EMD-50210_Q	1	9F62_EMD-50210_Q
9F62_EMD-50210_QB	1	9F62_EMD-50210_QB
9F62_EMD-50210_QC	1	9F62_EMD-50210_QC
9F62_EMD-50210_R	1	9F62_EMD-50210_R
9F62_EMD-50210_RB	1	9F62_EMD-50210_RB
9F62_EMD-50210_RC	1	9F62_EMD-50210_RC
9F62_EMD-50210_SB	1	9F62_EMD-50210_SB
9F62_EMD-50210_SC	1	9F62_EMD-50210_SC
9F62_EMD-50210_TB	1	9F62_EMD-50210_TB
9F62_EMD-50210_TC	1	9F62_EMD-50210_TC
9F62_EMD-50210_U	1	9F62_EMD-50210_U
9F62_EMD-50210_UB	1	9F62_EMD-50210_UB
9F62_EMD-50210_UC	1	9F62_EMD-50210_UC
9F62_EMD-50210_V	1	9F62_EMD-50210_V
9F62_EMD-50210_VB	1	9F62_EMD-50210_VB
9F62_EMD-50210_W	1	9F62_EMD-50210_W
9F62_EMD-50210_WB	1	9F62_EMD-50210_WB
9F62_EMD-50210_WC	1	9F62_EMD-50210_WC
9F62_EMD-50210_X	1	9F62_EMD-50210_X
9F62_EMD-50210_Y	1	9F62_EMD-50210_Y
9F62_EMD-50210_Z	1	9F62_EMD-50210_Z
9F6Z_EMD-17349_A	1	9F6Z_EMD-17349_A
9F9Q_EMD-16917_A	1	9F9Q_EMD-16917_A
9FCH_EMD-50314_A	1	9FCH_EMD-50314_A
9FNO_EMD-50600_C	1	9FNO_EMD-50600_C
9FNO_EMD-50600_D	1	9FNO_EMD-50600_D
9FNO_EMD-50600_E	1	9FNO_EMD-50600_E
9FO3_EMD-50615_A	1	9FO3_EMD-50615_A
9FQR_EMD-50664_A	1	9FQR_EMD-50664_A
9FQR_EMD-50664_AA	1	9FQR_EMD-50664_AA
9FQR_EMD-50664_AC	1	9FQR_EMD-50664_AC
9FQR_EMD-50664_AF	1	9FQR_EMD-50664_AF
9FQR_EMD-50664_AFB	1	9FQR_EMD-50664_AFB
9FQR_EMD-50664_AG	1	9FQR_EMD-50664_AG
9FQR_EMD-50664_AH	1	9FQR_EMD-50664_AH
9FQR_EMD-50664_AJ	1	9FQR_EMD-50664_AJ
9FQR_EMD-50664_AK	1	9FQR_EMD-50664_AK
9FQR_EMD-50664_AL	1	9FQR_EMD-50664_AL
9FQR_EMD-50664_AO	1	9FQR_EMD-50664_AO
9FQR_EMD-50664_AQ	1	9FQR_EMD-50664_AQ
9FQR_EMD-50664_AR	1	9FQR_EMD-50664_AR
9FQR_EMD-50664_AS	1	9FQR_EMD-50664_AS
9FQR_EMD-50664_AT	1	9FQR_EMD-50664_AT
9FQR_EMD-50664_AX	1	9FQR_EMD-50664_AX
9FQR_EMD-50664_B	1	9FQR_EMD-50664_B
9FQR_EMD-50664_BA	1	9FQR_EMD-50664_BA
9FQR_EMD-50664_BF	1	9FQR_EMD-50664_BF
9FQR_EMD-50664_BHA	1	9FQR_EMD-50664_BHA
9FQR_EMD-50664_BM	1	9FQR_EMD-50664_BM
9FQR_EMD-50664_BO	1	9FQR_EMD-50664_BO
9FQR_EMD-50664_BQ	5	9E12_EMD-47381_K,9E13_EMD-47382_K,9E14_EMD-47383_K,9E23_EMD-47430_H,9FQR_EMD-50664_BQ
9FQR_EMD-50664_BR	1	9FQR_EMD-50664_BR
9FQR_EMD-50664_BT	1	9FQR_EMD-50664_BT
9FQR_EMD-50664_BX	1	9FQR_EMD-50664_BX
9FQR_EMD-50664_BY	1	9FQR_EMD-50664_BY
9FQR_EMD-50664_CDA	1	9FQR_EMD-50664_CDA
9FQR_EMD-50664_CF	1	9FQR_EMD-50664_CF
9FQR_EMD-50664_CFB	1	9FQR_EMD-50664_CFB
9FQR_EMD-50664_CO	1	9FQR_EMD-50664_CO
9FQR_EMD-50664_CS	1	9FQR_EMD-50664_CS
9FQR_EMD-50664_CT	1	9FQR_EMD-50664_CT
9FQR_EMD-50664_CX	1	9FQR_EMD-50664_CX
9FQR_EMD-50664_CY	1	9FQR_EMD-50664_CY
9FQR_EMD-50664_DA	1	9FQR_EMD-50664_DA
9FQR_EMD-50664_DB	1	9FQR_EMD-50664_DB
9FQR_EMD-50664_DC	1	9FQR_EMD-50664_DC
9FQR_EMD-50664_DFB	1	9FQR_EMD-50664_DFB
9FQR_EMD-50664_DJ	1	9FQR_EMD-50664_DJ
9FQR_EMD-50664_DM	1	9FQR_EMD-50664_DM
9FQR_EMD-50664_DS	1	9FQR_EMD-50664_DS
9FQR_EMD-50664_DT	1	9FQR_EMD-50664_DT
9FQR_EMD-50664_DX	1	9FQR_EMD-50664_DX
9FQR_EMD-50664_DZ	1	9FQR_EMD-50664_DZ
9FQR_EMD-50664_EFB	1	9FQR_EMD-50664_EFB
9FQR_EMD-50664_EJ	1	9FQR_EMD-50664_EJ
9FQR_EMD-50664_EQ	1	9FQR_EMD-50664_EQ
9FQR_EMD-50664_ER	1	9FQR_EMD-50664_ER
9FQR_EMD-50664_FDB	1	9FQR_EMD-50664_FDB
9FQR_EMD-50664_FE	1	9FQR_EMD-50664_FE
9FQR_EMD-50664_FLA	1	9FQR_EMD-50664_FLA
9FQR_EMD-50664_FQ	1	9FQR_EMD-50664_FQ
9FQR_EMD-50664_FR	1	9FQR_EMD-50664_FR
9FQR_EMD-50664_FS	1	9FQR_EMD-50664_FS
9FQR_EMD-50664_FT	1	9FQR_EMD-50664_FT
9FQR_EMD-50664_GE	1	9FQR_EMD-50664_GE
9FQR_EMD-50664_GFB	1	9FQR_EMD-50664_GFB
9FQR_EMD-50664_GG	1	9FQR_EMD-50664_GG
9FQR_EMD-50664_GQ	1	9FQR_EMD-50664_GQ
9FQR_EMD-50664_GR	1	9FQR_EMD-50664_GR
9FQR_EMD-50664_GS	1	9FQR_EMD-50664_GS
9FQR_EMD-50664_HH	1	9FQR_EMD-50664_HH
9FQR_EMD-50664_HJ	1	9FQR_EMD-50664_HJ
9FQR_EMD-50664_HJA	1	9FQR_EMD-50664_HJA
9FQR_EMD-50664_HQ	1	9FQR_EMD-50664_HQ
9FQR_EMD-50664_HR	1	9FQR_EMD-50664_HR
9FQR_EMD-50664_HS	1	9FQR_EMD-50664_HS
9FQR_EMD-50664_HV	1	9FQR_EMD-50664_HV
9FQR_EMD-50664_IB	1	9FQR_EMD-50664_IB
9FQR_EMD-50664_IFB	1	9FQR_EMD-50664_IFB
9FQR_EMD-50664_IJA	1	9FQR_EMD-50664_IJA
9FQR_EMD-50664_IL	1	9FQR_EMD-50664_IL
9FQR_EMD-50664_IMA	1	9FQR_EMD-50664_IMA
9FQR_EMD-50664_IQ	1	9FQR_EMD-50664_IQ
9FQR_EMD-50664_JAA	1	9FQR_EMD-50664_JAA
9FQR_EMD-50664_JB	1	9FQR_EMD-50664_JB
9FQR_EMD-50664_JE	1	9FQR_EMD-50664_JE
9FQR_EMD-50664_JFB	1	9FQR_EMD-50664_JFB
9FQR_EMD-50664_JJA	1	9FQR_EMD-50664_JJA
9FQR_EMD-50664_JL	1	9FQR_EMD-50664_JL
9FQR_EMD-50664_JO	1	9FQR_EMD-50664_JO
9FQR_EMD-50664_JOA	1	9FQR_EMD-50664_JOA
9FQR_EMD-50664_JT	1	9FQR_EMD-50664_JT
9FQR_EMD-50664_JV	1	9FQR_EMD-50664_JV
9FQR_EMD-50664_KH	1	9FQR_EMD-50664_KH
9FQR_EMD-50664_KJA	1	9FQR_EMD-50664_KJA
9FQR_EMD-50664_KQ	1	9FQR_EMD-50664_KQ
9FQR_EMD-50664_KT	1	9FQR_EMD-50664_KT
9FQR_EMD-50664_KV	1	9FQR_EMD-50664_KV
9FQR_EMD-50664_LD	1	9FQR_EMD-50664_LD
9FQR_EMD-50664_LFB	1	9FQR_EMD-50664_LFB
9FQR_EMD-50664_LH	1	9FQR_EMD-50664_LH
9FQR_EMD-50664_LS	1	9FQR_EMD-50664_LS
9FQR_EMD-50664_LU	1	9FQR_EMD-50664_LU
9FQR_EMD-50664_LV	1	9FQR_EMD-50664_LV
9FQR_EMD-50664_LX	1	9FQR_EMD-50664_LX
9FQR_EMD-50664_MC	1	9FQR_EMD-50664_MC
9FQR_EMD-50664_MOA	1	9FQR_EMD-50664_MOA
9FQR_EMD-50664_NO	1	9FQR_EMD-50664_NO
9FQR_EMD-50664_NOA	1	9FQR_EMD-50664_NOA
9FQR_EMD-50664_OB	1	9FQR_EMD-50664_OB
9FQR_EMD-50664_OEB	1	9FQR_EMD-50664_OEB
9FQR_EMD-50664_OO	1	9FQR_EMD-50664_OO
9FQR_EMD-50664_OOA	1	9FQR_EMD-50664_OOA
9FQR_EMD-50664_OV	1	9FQR_EMD-50664_OV
9FQR_EMD-50664_OX	1	9FQR_EMD-50664_OX
9FQR_EMD-50664_PE	1	9FQR_EMD-50664_PE
9FQR_EMD-50664_PU	1	9FQR_EMD-50664_PU
9FQR_EMD-50664_QEB	1	9FQR_EMD-50664_QEB
9FQR_EMD-50664_QOA	1	9FQR_EMD-50664_QOA
9FQR_EMD-50664_QU	1	9FQR_EMD-50664_QU
9FQR_EMD-50664_RD	1	9FQR_EMD-50664_RD
9FQR_EMD-50664_REB	1	9FQR_EMD-50664_REB
9FQR_EMD-50664_RJ	1	9FQR_EMD-50664_RJ
9FQR_EMD-50664_ROA	1	9FQR_EMD-50664_ROA
9FQR_EMD-50664_RS	2	9FQR_EMD-50664_AY,9FQR_EMD-50664_RS
9FQR_EMD-50664_SEB	1	9FQR_EMD-50664_SEB
9FQR_EMD-50664_SGB	1	9FQR_EMD-50664_SGB
9FQR_EMD-50664_SLA	2	9D2F_EMD-46494_J,9FQR_EMD-50664_SLA
9FQR_EMD-50664_SOA	1	9FQR_EMD-50664_SOA
9FQR_EMD-50664_SS	1	9FQR_EMD-50664_SS
9FQR_EMD-50664_TEB	1	9FQR_EMD-50664_TEB
9FQR_EMD-50664_TS	1	9FQR_EMD-50664_TS
9FQR_EMD-50664_TZ	1	9FQR_EMD-50664_TZ
9FQR_EMD-50664_UDA	1	9FQR_EMD-50664_UDA
9FQR_EMD-50664_UEB	1	9FQR_EMD-50664_UEB
9FQR_EMD-50664_V	1	9FQR_EMD-50664_V
9FQR_EMD-50664_VEB	1	9FQR_EMD-50664_VEB
9FQR_EMD-50664_VL	1	9FQR_EMD-50664_VL
9FQR_EMD-50664_VN	1	9FQR_EMD-50664_VN
9FQR_EMD-50664_W	1	9FQR_EMD-50664_W
9FQR_EMD-50664_WGB	1	9FQR_EMD-50664_WGB
9FQR_EMD-50664_WO	1	9FQR_EMD-50664_WO
9FQR_EMD-50664_X	1	9FQR_EMD-50664_X
9FQR_EMD-50664_XEB	1	9FQR_EMD-50664_XEB
9FQR_EMD-50664_XQ	1	9FQR_EMD-50664_XQ
9FQR_EMD-50664_XU	1	9FQR_EMD-50664_XU
9FQR_EMD-50664_YEB	1	9FQR_EMD-50664_YEB
9FQR_EMD-50664_YZ	1	9FQR_EMD-50664_YZ
9FQR_EMD-50664_ZI	1	9FQR_EMD-50664_ZI
9FQR_EMD-50664_ZU	1	9FQR_EMD-50664_ZU
9FQR_EMD-50664_ZX	1	9FQR_EMD-50664_ZX
9FQR_EMD-50664_ZZ	1	9FQR_EMD-50664_ZZ
9FTM_EMD-50749_A	1	9FTM_EMD-50749_A
9G3Y_EMD-51018_A	2	9G3X_EMD-51017_B,9G3Y_EMD-51018_A
9G3Y_EMD-51018_L	1	9G3Y_EMD-51018_L
9G3Y_EMD-51018_Q	1	9G3Y_EMD-51018_Q
9G69_EMD-51096_A	1	9G69_EMD-51096_A
9G69_EMD-51096_C	1	9G69_EMD-51096_C
9G93_EMD-45459_A	1	9G93_EMD-45459_A
9GA2_EMD-51169_A	1	9GA2_EMD-51169_A
9GE8_EMD-51293_A	1	9GE8_EMD-51293_A
9GE8_EMD-51293_B	1	9GE8_EMD-51293_B
9GE8_EMD-51293_D	1	9GE8_EMD-51293_D
9GKO_EMD-51431_A	1	9GKO_EMD-51431_A
9GNH_EMD-51470_A	1	9GNH_EMD-51470_A
9GSX_EMD-51557_A	1	9GSX_EMD-51557_A
9GSX_EMD-51557_L	1	9GSX_EMD-51557_L
9GSX_EMD-51557_W	2	6SIH_EMD-10210_A,9GSX_EMD-51557_W
