rep_fasta_id	members
9C58_EMD-45207_D	9C58_EMD-45207_D,9C5B_EMD-45213_E
9C58_EMD-45207_C	9C58_EMD-45207_C,9C5B_EMD-45213_D
9C58_EMD-45207_B	9C58_EMD-45207_B,9C5B_EMD-45213_G
9C58_EMD-45207_A	9C58_EMD-45207_A,9C5B_EMD-45213_C
9C5B_EMD-45213_F	9C5B_EMD-45213_F
9C62_EMD-45240_M	9C62_EMD-45240_M
9C62_EMD-45240_K	9C62_EMD-45240_K
9C62_EMD-45240_J	9C62_EMD-45240_J
9C62_EMD-45240_H	9C62_EMD-45240_H
9C62_EMD-45240_G	9C62_EMD-45240_G
9C62_EMD-45240_F	9C62_EMD-45240_F
9C62_EMD-45240_B	9C62_EMD-45240_B
9C62_EMD-45240_N	9C62_EMD-45240_N
9C62_EMD-45240_A	9C62_EMD-45240_A
9C7P_EMD-45283_A	9C7P_EMD-45283_A
9C82_EMD-45297_D	9C82_EMD-45297_D,9MHH_EMD-48278_D
9C82_EMD-45297_C	9C82_EMD-45297_C,9MHH_EMD-48278_C
9C82_EMD-45297_B	9C82_EMD-45297_B,9MHH_EMD-48278_B
9C82_EMD-45297_A	9C82_EMD-45297_A,9MHH_EMD-48278_A
9C9U_EMD-45371_C	9C9U_EMD-45371_C
9C9U_EMD-45371_B	9C9U_EMD-45371_B
9C9U_EMD-45371_A	9C9U_EMD-45371_A
9CHO_EMD-45591_A	9CHO_EMD-45591_A
9CJL_EMD-45635_A	9CJL_EMD-45635_A
9CM2_EMD-45737_D	9CM2_EMD-45737_D
9CM2_EMD-45737_A	9CM2_EMD-45737_A
9CM5_EMD-45739_A	9CM5_EMD-45739_A
9CN0_EMD-45755_B	9CN0_EMD-45755_B,9CN1_EMD-45756_B
9CN0_EMD-45755_C	9CN0_EMD-45755_C
9CN0_EMD-45755_A	9CN0_EMD-45755_A,9CN1_EMD-45756_A
9COD_EMD-45776_A	9COD_EMD-45776_A
9CTH_EMD-42405_E	9CTH_EMD-42405_E
9CTH_EMD-42405_D	9CTH_EMD-42405_D
9CTH_EMD-42405_C	9CTH_EMD-42405_C
9CTH_EMD-42405_B	9CTH_EMD-42405_B
9CTH_EMD-42405_A	9CTH_EMD-42405_A
9D2F_EMD-46494_L	9D2F_EMD-46494_L
9D2F_EMD-46494_K	9D2F_EMD-46494_K
9D2F_EMD-46494_J	9D2F_EMD-46494_J,9FQR_EMD-50664_SLA
9D2F_EMD-46494_G	9D2F_EMD-46494_G,9FQR_EMD-50664_NQ
9D2F_EMD-46494_E	9D2F_EMD-46494_E
9D2F_EMD-46494_D	9D2F_EMD-46494_D
9D2F_EMD-46494_BA	9D2F_EMD-46494_BA
9D2F_EMD-46494_AA	9D2F_EMD-46494_AA
9D2F_EMD-46494_Z	9D2F_EMD-46494_Z
9D2F_EMD-46494_Y	9D2F_EMD-46494_Y
9D2F_EMD-46494_X	9D2F_EMD-46494_X
9D2F_EMD-46494_B	9D2F_EMD-46494_B
9D2F_EMD-46494_W	9D2F_EMD-46494_W
9D2F_EMD-46494_V	9D2F_EMD-46494_V,9FQR_EMD-50664_BFB
9D2F_EMD-46494_U	9D2F_EMD-46494_U
9D2F_EMD-46494_T	9D2F_EMD-46494_T
9D2F_EMD-46494_S	9D2F_EMD-46494_S
9D2F_EMD-46494_R	9D2F_EMD-46494_R
9D2F_EMD-46494_Q	9D2F_EMD-46494_Q
9D2F_EMD-46494_P	9D2F_EMD-46494_P
9D2F_EMD-46494_O	9D2F_EMD-46494_O
9D2F_EMD-46494_N	9D2F_EMD-46494_N
9D2F_EMD-46494_A	9D2F_EMD-46494_A
9DGT_EMD-46847_O	9DGT_EMD-46847_O,9DGU_EMD-46848_O,9HHL_EMD-52171_Q
9DGT_EMD-46847_L	9DGT_EMD-46847_L,9DGU_EMD-46848_L,9HHL_EMD-52171_N
9DGT_EMD-46847_K	9DGT_EMD-46847_K,9DGU_EMD-46848_K,9HHL_EMD-52171_M
9DGT_EMD-46847_X	9DGT_EMD-46847_X,9DGU_EMD-46848_X
9DHQ_EMD-46873_E	9DHQ_EMD-46873_E,9MRM_EMD-48559_E
9DHQ_EMD-46873_A	9DHQ_EMD-46873_A,9MRM_EMD-48559_A
9DLG_EMD-46977_A	9DLG_EMD-46977_A
9DNN_EMD-47043_E	9DNN_EMD-47043_E
9DOG_EMD-47083_C	9DOG_EMD-47083_C
9DRL_EMD-47128_A	9DRL_EMD-47128_A
9DRL_EMD-47128_B	9DRL_EMD-47128_B
9DRY_EMD-47134_C	9DRY_EMD-47134_C
9DRY_EMD-47134_B	9DRY_EMD-47134_B
9DRY_EMD-47134_A	9DRY_EMD-47134_A
9DSM_EMD-47147_A	9DSM_EMD-47147_A
9DVC_EMD-47200_C	9DVC_EMD-47200_C
9DVC_EMD-47200_B	9DVC_EMD-47200_B
9DVC_EMD-47200_A	9DVC_EMD-47200_A
9DWU_EMD-47265_C	9DWU_EMD-47265_C
9DWU_EMD-47265_B	9DWU_EMD-47265_B
9DWU_EMD-47265_A	9DWU_EMD-47265_A
9E0H_EMD-47356_A	9E0H_EMD-47356_A
9E12_EMD-47381_K	9E12_EMD-47381_K,9E13_EMD-47382_K,9E14_EMD-47383_K,9E23_EMD-47430_H,9FQR_EMD-50664_BQ
9E12_EMD-47381_I	9E12_EMD-47381_I,9E13_EMD-47382_I,9E14_EMD-47383_I,9E23_EMD-47430_D,9FQR_EMD-50664_EZ
9E12_EMD-47381_G	9E12_EMD-47381_G,9E13_EMD-47382_G,9E14_EMD-47383_G,9E23_EMD-47430_A,9HHL_EMD-52171_HA
9EAD_EMD-47830_C	9EAD_EMD-47830_C
9EAD_EMD-47830_B	9EAD_EMD-47830_B
9EAD_EMD-47830_A	9EAD_EMD-47830_A
9EDD_EMD-47945_B	9EDD_EMD-47945_B,9EDE_EMD-47946_B,9FQR_EMD-50664_WEB
9ELD_EMD-48145_A	9ELD_EMD-48145_A
9EOF_EMD-19853_A	9EOF_EMD-19853_A
9EOF_EMD-19853_B	9EOF_EMD-19853_B
9EOF_EMD-19853_C	9EOF_EMD-19853_C
9EOF_EMD-19853_D	9EOF_EMD-19853_D
9EPR_EMD-19884_D	9EPR_EMD-19884_D
9EUF_EMD-19968_S	9EUF_EMD-19968_S,9EUG_EMD-19969_H
9EUF_EMD-19968_Q	9EUF_EMD-19968_Q,9EUG_EMD-19969_F
9EUF_EMD-19968_P	9EUF_EMD-19968_P,9EUG_EMD-19969_E
9EUF_EMD-19968_N	9EUF_EMD-19968_N,9EUG_EMD-19969_C
9EUF_EMD-19968_M	9EUF_EMD-19968_M,9EUG_EMD-19969_B
9EUF_EMD-19968_K	9EUF_EMD-19968_K,9EUG_EMD-19969_A
9EUF_EMD-19968_I	9EUF_EMD-19968_I
9EUF_EMD-19968_F	9EUF_EMD-19968_F
9EUF_EMD-19968_EB	9EUF_EMD-19968_EB
9EUF_EMD-19968_CA	9EUF_EMD-19968_CA,9EUG_EMD-19969_R
9EUF_EMD-19968_AA	9EUF_EMD-19968_AA,9EUG_EMD-19969_P
9EUF_EMD-19968_X	9EUF_EMD-19968_X,9EUG_EMD-19969_M
9EUF_EMD-19968_W	9EUF_EMD-19968_W,9EUG_EMD-19969_L
9EUF_EMD-19968_A	9EUF_EMD-19968_A
9EVD_EMD-19999_I	9EVD_EMD-19999_I
9EVD_EMD-19999_H	9EVD_EMD-19999_H
9EVD_EMD-19999_G	9EVD_EMD-19999_G
9EVD_EMD-19999_F	9EVD_EMD-19999_F
9EVD_EMD-19999_E	9EVD_EMD-19999_E
9EVD_EMD-19999_D	9EVD_EMD-19999_D
9EVD_EMD-19999_C	9EVD_EMD-19999_C
9EVD_EMD-19999_B	9EVD_EMD-19999_B
9EVD_EMD-19999_A	9EVD_EMD-19999_A
9F5W_EMD-50201_F	9F5W_EMD-50201_F
9F5W_EMD-50201_E	9F5W_EMD-50201_E
9F5W_EMD-50201_D	9F5W_EMD-50201_D
9F5W_EMD-50201_C	9F5W_EMD-50201_C
9F5W_EMD-50201_B	9F5W_EMD-50201_B
9F5W_EMD-50201_A	9F5W_EMD-50201_A
9F62_EMD-50210_Q	9F62_EMD-50210_Q
9F62_EMD-50210_O	9F62_EMD-50210_O
9F62_EMD-50210_CD	9F62_EMD-50210_CD
9F62_EMD-50210_BD	9F62_EMD-50210_BD
9F62_EMD-50210_AD	9F62_EMD-50210_AD
9F62_EMD-50210_M	9F62_EMD-50210_M
9F62_EMD-50210_CH	9F62_EMD-50210_CH
9F62_EMD-50210_BH	9F62_EMD-50210_BH
9F62_EMD-50210_AH	9F62_EMD-50210_AH
9F62_EMD-50210_WC	9F62_EMD-50210_WC
9F62_EMD-50210_UC	9F62_EMD-50210_UC
9F62_EMD-50210_TC	9F62_EMD-50210_TC
9F62_EMD-50210_SC	9F62_EMD-50210_SC
9F62_EMD-50210_RC	9F62_EMD-50210_RC
9F62_EMD-50210_QC	9F62_EMD-50210_QC
9F62_EMD-50210_PC	9F62_EMD-50210_PC
9F62_EMD-50210_K	9F62_EMD-50210_K
9F62_EMD-50210_OC	9F62_EMD-50210_OC
9F62_EMD-50210_NC	9F62_EMD-50210_NC
9F62_EMD-50210_MC	9F62_EMD-50210_MC
9F62_EMD-50210_LC	9F62_EMD-50210_LC
9F62_EMD-50210_KC	9F62_EMD-50210_KC
9F62_EMD-50210_JC	9F62_EMD-50210_JC
9F62_EMD-50210_IC	9F62_EMD-50210_IC
9F62_EMD-50210_HC	9F62_EMD-50210_HC
9F62_EMD-50210_GC	9F62_EMD-50210_GC
9F62_EMD-50210_FC	9F62_EMD-50210_FC
9F62_EMD-50210_I	9F62_EMD-50210_I
9F62_EMD-50210_EC	9F62_EMD-50210_EC
9F62_EMD-50210_DC	9F62_EMD-50210_DC
9F62_EMD-50210_CC	9F62_EMD-50210_CC
9F62_EMD-50210_BC	9F62_EMD-50210_BC
9F62_EMD-50210_AC	9F62_EMD-50210_AC
9F62_EMD-50210_CG	9F62_EMD-50210_CG
9F62_EMD-50210_BG	9F62_EMD-50210_BG
9F62_EMD-50210_AG	9F62_EMD-50210_AG
9F62_EMD-50210_WB	9F62_EMD-50210_WB
9F62_EMD-50210_VB	9F62_EMD-50210_VB
9F62_EMD-50210_G	9F62_EMD-50210_G
9F62_EMD-50210_UB	9F62_EMD-50210_UB
9F62_EMD-50210_TB	9F62_EMD-50210_TB
9F62_EMD-50210_SB	9F62_EMD-50210_SB
9F62_EMD-50210_RB	9F62_EMD-50210_RB
9F62_EMD-50210_QB	9F62_EMD-50210_QB
9F62_EMD-50210_PB	9F62_EMD-50210_PB
9F62_EMD-50210_OB	9F62_EMD-50210_OB
9F62_EMD-50210_NB	9F62_EMD-50210_NB
9F62_EMD-50210_MB	9F62_EMD-50210_MB
9F62_EMD-50210_LB	9F62_EMD-50210_LB
9F62_EMD-50210_E	9F62_EMD-50210_E
9F62_EMD-50210_KB	9F62_EMD-50210_KB
9F62_EMD-50210_JB	9F62_EMD-50210_JB
9F62_EMD-50210_IB	9F62_EMD-50210_IB
9F62_EMD-50210_HB	9F62_EMD-50210_HB
9F62_EMD-50210_GB	9F62_EMD-50210_GB
9F62_EMD-50210_FB	9F62_EMD-50210_FB
9F62_EMD-50210_EB	9F62_EMD-50210_EB
9F62_EMD-50210_DB	9F62_EMD-50210_DB
9F62_EMD-50210_CB	9F62_EMD-50210_CB
9F62_EMD-50210_BB	9F62_EMD-50210_BB
9F62_EMD-50210_C	9F62_EMD-50210_C
9F62_EMD-50210_AB	9F62_EMD-50210_AB
9F62_EMD-50210_BA	9F62_EMD-50210_BA
9F62_EMD-50210_AA	9F62_EMD-50210_AA
9F62_EMD-50210_Z	9F62_EMD-50210_Z
9F62_EMD-50210_Y	9F62_EMD-50210_Y
9F62_EMD-50210_X	9F62_EMD-50210_X
9F62_EMD-50210_W	9F62_EMD-50210_W
9F62_EMD-50210_V	9F62_EMD-50210_V
9F62_EMD-50210_U	9F62_EMD-50210_U
9F62_EMD-50210_R	9F62_EMD-50210_R
9F62_EMD-50210_A	9F62_EMD-50210_A
9F6Z_EMD-17349_A	9F6Z_EMD-17349_A
9F9Q_EMD-16917_A	9F9Q_EMD-16917_A
9FCH_EMD-50314_A	9FCH_EMD-50314_A
9FNO_EMD-50600_E	9FNO_EMD-50600_E
9FNO_EMD-50600_D	9FNO_EMD-50600_D
9FNO_EMD-50600_C	9FNO_EMD-50600_C
9FO3_EMD-50615_A	9FO3_EMD-50615_A
9FQR_EMD-50664_VEB	9FQR_EMD-50664_VEB
9FQR_EMD-50664_CT	9FQR_EMD-50664_CT
9FQR_EMD-50664_BT	9FQR_EMD-50664_BT
9FQR_EMD-50664_AT	9FQR_EMD-50664_AT
9FQR_EMD-50664_TS	9FQR_EMD-50664_TS
9FQR_EMD-50664_SS	9FQR_EMD-50664_SS
9FQR_EMD-50664_RS	9FQR_EMD-50664_RS,9FQR_EMD-50664_AY
9FQR_EMD-50664_LS	9FQR_EMD-50664_LS
9FQR_EMD-50664_HS	9FQR_EMD-50664_HS
9FQR_EMD-50664_GS	9FQR_EMD-50664_GS
9FQR_EMD-50664_FS	9FQR_EMD-50664_FS
9FQR_EMD-50664_DA	9FQR_EMD-50664_DA
9FQR_EMD-50664_DS	9FQR_EMD-50664_DS
9FQR_EMD-50664_CS	9FQR_EMD-50664_CS
9FQR_EMD-50664_AS	9FQR_EMD-50664_AS
9FQR_EMD-50664_CX	9FQR_EMD-50664_CX
9FQR_EMD-50664_HR	9FQR_EMD-50664_HR
9FQR_EMD-50664_GR	9FQR_EMD-50664_GR
9FQR_EMD-50664_FR	9FQR_EMD-50664_FR
9FQR_EMD-50664_ER	9FQR_EMD-50664_ER
9FQR_EMD-50664_AR	9FQR_EMD-50664_AR
9FQR_EMD-50664_LX	9FQR_EMD-50664_LX
9FQR_EMD-50664_BY	9FQR_EMD-50664_BY
9FQR_EMD-50664_XQ	9FQR_EMD-50664_XQ
9FQR_EMD-50664_KQ	9FQR_EMD-50664_KQ
9FQR_EMD-50664_DX	9FQR_EMD-50664_DX
9FQR_EMD-50664_IQ	9FQR_EMD-50664_IQ
9FQR_EMD-50664_HQ	9FQR_EMD-50664_HQ
9FQR_EMD-50664_GQ	9FQR_EMD-50664_GQ
9FQR_EMD-50664_BA	9FQR_EMD-50664_BA
9FQR_EMD-50664_FQ	9FQR_EMD-50664_FQ
9FQR_EMD-50664_EQ	9FQR_EMD-50664_EQ
9FQR_EMD-50664_AQ	9FQR_EMD-50664_AQ
9FQR_EMD-50664_WO	9FQR_EMD-50664_WO
9FQR_EMD-50664_BX	9FQR_EMD-50664_BX
9FQR_EMD-50664_AX	9FQR_EMD-50664_AX
9FQR_EMD-50664_AA	9FQR_EMD-50664_AA
9FQR_EMD-50664_OO	9FQR_EMD-50664_OO
9FQR_EMD-50664_NO	9FQR_EMD-50664_NO
9FQR_EMD-50664_JO	9FQR_EMD-50664_JO
9FQR_EMD-50664_CO	9FQR_EMD-50664_CO
9FQR_EMD-50664_PU	9FQR_EMD-50664_PU
9FQR_EMD-50664_BR	9FQR_EMD-50664_BR
9FQR_EMD-50664_VL	9FQR_EMD-50664_VL
9FQR_EMD-50664_IL	9FQR_EMD-50664_IL
9FQR_EMD-50664_BO	9FQR_EMD-50664_BO
9FQR_EMD-50664_X	9FQR_EMD-50664_X
9FQR_EMD-50664_DM	9FQR_EMD-50664_DM
9FQR_EMD-50664_JV	9FQR_EMD-50664_JV
9FQR_EMD-50664_AO	9FQR_EMD-50664_AO
9FQR_EMD-50664_HJ	9FQR_EMD-50664_HJ
9FQR_EMD-50664_EJ	9FQR_EMD-50664_EJ
9FQR_EMD-50664_AJ	9FQR_EMD-50664_AJ
9FQR_EMD-50664_ZI	9FQR_EMD-50664_ZI
9FQR_EMD-50664_VN	9FQR_EMD-50664_VN
9FQR_EMD-50664_JL	9FQR_EMD-50664_JL
9FQR_EMD-50664_LH	9FQR_EMD-50664_LH
9FQR_EMD-50664_W	9FQR_EMD-50664_W
9FQR_EMD-50664_KH	9FQR_EMD-50664_KH
9FQR_EMD-50664_HH	9FQR_EMD-50664_HH
9FQR_EMD-50664_BM	9FQR_EMD-50664_BM
9FQR_EMD-50664_GG	9FQR_EMD-50664_GG
9FQR_EMD-50664_PE	9FQR_EMD-50664_PE
9FQR_EMD-50664_AL	9FQR_EMD-50664_AL
9FQR_EMD-50664_BF	9FQR_EMD-50664_BF
9FQR_EMD-50664_GE	9FQR_EMD-50664_GE
9FQR_EMD-50664_FE	9FQR_EMD-50664_FE
9FQR_EMD-50664_DJ	9FQR_EMD-50664_DJ
9FQR_EMD-50664_V	9FQR_EMD-50664_V
9FQR_EMD-50664_RD	9FQR_EMD-50664_RD
9FQR_EMD-50664_AF	9FQR_EMD-50664_AF
9FQR_EMD-50664_LD	9FQR_EMD-50664_LD
9FQR_EMD-50664_RJ	9FQR_EMD-50664_RJ
9FQR_EMD-50664_AG	9FQR_EMD-50664_AG
9FQR_EMD-50664_MC	9FQR_EMD-50664_MC
9FQR_EMD-50664_JE	9FQR_EMD-50664_JE
9FQR_EMD-50664_CY	9FQR_EMD-50664_CY
9FQR_EMD-50664_DC	9FQR_EMD-50664_DC
9FQR_EMD-50664_AC	9FQR_EMD-50664_AC
9FQR_EMD-50664_B	9FQR_EMD-50664_B
9FQR_EMD-50664_FT	9FQR_EMD-50664_FT
9FQR_EMD-50664_OB	9FQR_EMD-50664_OB
9FQR_EMD-50664_JB	9FQR_EMD-50664_JB
9FQR_EMD-50664_WGB	9FQR_EMD-50664_WGB
9FQR_EMD-50664_LFB	9FQR_EMD-50664_LFB
9FQR_EMD-50664_JFB	9FQR_EMD-50664_JFB
9FQR_EMD-50664_IFB	9FQR_EMD-50664_IFB
9FQR_EMD-50664_GFB	9FQR_EMD-50664_GFB
9FQR_EMD-50664_IB	9FQR_EMD-50664_IB
9FQR_EMD-50664_EFB	9FQR_EMD-50664_EFB
9FQR_EMD-50664_DFB	9FQR_EMD-50664_DFB
9FQR_EMD-50664_CFB	9FQR_EMD-50664_CFB
9FQR_EMD-50664_AFB	9FQR_EMD-50664_AFB
9FQR_EMD-50664_YEB	9FQR_EMD-50664_YEB
9FQR_EMD-50664_XEB	9FQR_EMD-50664_XEB
9FQR_EMD-50664_DB	9FQR_EMD-50664_DB
9FQR_EMD-50664_UEB	9FQR_EMD-50664_UEB
9FQR_EMD-50664_TEB	9FQR_EMD-50664_TEB
9FQR_EMD-50664_SEB	9FQR_EMD-50664_SEB
9FQR_EMD-50664_REB	9FQR_EMD-50664_REB
9FQR_EMD-50664_QEB	9FQR_EMD-50664_QEB
9FQR_EMD-50664_OEB	9FQR_EMD-50664_OEB
9FQR_EMD-50664_FDB	9FQR_EMD-50664_FDB
9FQR_EMD-50664_SGB	9FQR_EMD-50664_SGB
9FQR_EMD-50664_SOA	9FQR_EMD-50664_SOA
9FQR_EMD-50664_ROA	9FQR_EMD-50664_ROA
9FQR_EMD-50664_QOA	9FQR_EMD-50664_QOA
9FQR_EMD-50664_OOA	9FQR_EMD-50664_OOA
9FQR_EMD-50664_NOA	9FQR_EMD-50664_NOA
9FQR_EMD-50664_MOA	9FQR_EMD-50664_MOA
9FQR_EMD-50664_JOA	9FQR_EMD-50664_JOA
9FQR_EMD-50664_IMA	9FQR_EMD-50664_IMA
9FQR_EMD-50664_FLA	9FQR_EMD-50664_FLA
9FQR_EMD-50664_KJA	9FQR_EMD-50664_KJA
9FQR_EMD-50664_JJA	9FQR_EMD-50664_JJA
9FQR_EMD-50664_IJA	9FQR_EMD-50664_IJA
9FQR_EMD-50664_HJA	9FQR_EMD-50664_HJA
9FQR_EMD-50664_BHA	9FQR_EMD-50664_BHA
9FQR_EMD-50664_UDA	9FQR_EMD-50664_UDA
9FQR_EMD-50664_CDA	9FQR_EMD-50664_CDA
9FQR_EMD-50664_JAA	9FQR_EMD-50664_JAA
9FQR_EMD-50664_ZZ	9FQR_EMD-50664_ZZ
9FQR_EMD-50664_YZ	9FQR_EMD-50664_YZ
9FQR_EMD-50664_TZ	9FQR_EMD-50664_TZ
9FQR_EMD-50664_AK	9FQR_EMD-50664_AK
9FQR_EMD-50664_ZX	9FQR_EMD-50664_ZX
9FQR_EMD-50664_OX	9FQR_EMD-50664_OX
9FQR_EMD-50664_OV	9FQR_EMD-50664_OV
9FQR_EMD-50664_LV	9FQR_EMD-50664_LV
9FQR_EMD-50664_KV	9FQR_EMD-50664_KV
9FQR_EMD-50664_HV	9FQR_EMD-50664_HV
9FQR_EMD-50664_CF	9FQR_EMD-50664_CF
9FQR_EMD-50664_ZU	9FQR_EMD-50664_ZU
9FQR_EMD-50664_XU	9FQR_EMD-50664_XU
9FQR_EMD-50664_QU	9FQR_EMD-50664_QU
9FQR_EMD-50664_LU	9FQR_EMD-50664_LU
9FQR_EMD-50664_DZ	9FQR_EMD-50664_DZ
9FQR_EMD-50664_KT	9FQR_EMD-50664_KT
9FQR_EMD-50664_JT	9FQR_EMD-50664_JT
9FQR_EMD-50664_DT	9FQR_EMD-50664_DT
9FQR_EMD-50664_AH	9FQR_EMD-50664_AH
9FQR_EMD-50664_A	9FQR_EMD-50664_A
9FTM_EMD-50749_A	9FTM_EMD-50749_A
9G3X_EMD-51017_B	9G3X_EMD-51017_B,9G3Y_EMD-51018_A
9G3Y_EMD-51018_Q	9G3Y_EMD-51018_Q
9G3Y_EMD-51018_L	9G3Y_EMD-51018_L
9G69_EMD-51096_C	9G69_EMD-51096_C
9G69_EMD-51096_A	9G69_EMD-51096_A
9G93_EMD-45459_A	9G93_EMD-45459_A
9GA2_EMD-51169_A	9GA2_EMD-51169_A
9GE8_EMD-51293_D	9GE8_EMD-51293_D
9GE8_EMD-51293_B	9GE8_EMD-51293_B
9GE8_EMD-51293_A	9GE8_EMD-51293_A
9GKO_EMD-51431_A	9GKO_EMD-51431_A
9GNH_EMD-51470_A	9GNH_EMD-51470_A
9GOT_EMD-51500_A	9GOT_EMD-51500_A,9HQ7_EMD-52340_A,9HQC_EMD-52341_A
9GSX_EMD-51557_L	9GSX_EMD-51557_L
9GSX_EMD-51557_A	9GSX_EMD-51557_A
9GVG_EMD-51635_C	9GVG_EMD-51635_C
9GVG_EMD-51635_A	9GVG_EMD-51635_A
9H2J_EMD-51808_O	9H2J_EMD-51808_O
9H2J_EMD-51808_N	9H2J_EMD-51808_N
9H4I_EMD-51852_A	9H4I_EMD-51852_A
9HGE_EMD-52134_A	9HGE_EMD-52134_A
9HHL_EMD-52171_B	9HHL_EMD-52171_B
9HMF_EMD-16724_Q	9HMF_EMD-16724_Q
9HMF_EMD-16724_N	9HMF_EMD-16724_N
9HMF_EMD-16724_G	9HMF_EMD-16724_G
9HMF_EMD-16724_F	9HMF_EMD-16724_F
9HMF_EMD-16724_E	9HMF_EMD-16724_E
9HMF_EMD-16724_A	9HMF_EMD-16724_A
9I1I_EMD-52570_A	9I1I_EMD-52570_A
9I3N_EMD-52601_A	9I3N_EMD-52601_A,9I3O_EMD-52602_A
9I8N_EMD-52730_A	9I8N_EMD-52730_A
9I8N_EMD-52730_U	9I8N_EMD-52730_U
9I8N_EMD-52730_MA	9I8N_EMD-52730_MA
9I8N_EMD-52730_L	9I8N_EMD-52730_L
9I8N_EMD-52730_J	9I8N_EMD-52730_J
9I8N_EMD-52730_B	9I8N_EMD-52730_B
9IJJ_EMD-60633_Y	9IJJ_EMD-60633_Y
9IJJ_EMD-60633_W	9IJJ_EMD-60633_W
9IJJ_EMD-60633_T	9IJJ_EMD-60633_T
9IJJ_EMD-60633_O	9IJJ_EMD-60633_O
9IJJ_EMD-60633_VQ	9IJJ_EMD-60633_VQ
9IJJ_EMD-60633_UQ	9IJJ_EMD-60633_UQ
9IJJ_EMD-60633_RQ	9IJJ_EMD-60633_RQ
9IJJ_EMD-60633_IQ	9IJJ_EMD-60633_IQ
9IJJ_EMD-60633_KP	9IJJ_EMD-60633_KP
9IJJ_EMD-60633_J	9IJJ_EMD-60633_J
9IJJ_EMD-60633_IP	9IJJ_EMD-60633_IP
9IJJ_EMD-60633_CP	9IJJ_EMD-60633_CP
9IJJ_EMD-60633_BP	9IJJ_EMD-60633_BP
9IJJ_EMD-60633_AP	9IJJ_EMD-60633_AP
9IJJ_EMD-60633_SO	9IJJ_EMD-60633_SO
9IJJ_EMD-60633_NO	9IJJ_EMD-60633_NO
9IJJ_EMD-60633_LO	9IJJ_EMD-60633_LO
9IJJ_EMD-60633_G	9IJJ_EMD-60633_G
9IJJ_EMD-60633_CO	9IJJ_EMD-60633_CO
9IJJ_EMD-60633_AO	9IJJ_EMD-60633_AO
9IJJ_EMD-60633_MN	9IJJ_EMD-60633_MN
9IJJ_EMD-60633_FN	9IJJ_EMD-60633_FN
9IJJ_EMD-60633_AM	9IJJ_EMD-60633_AM
9IJJ_EMD-60633_B	9IJJ_EMD-60633_B
9IJJ_EMD-60633_AL	9IJJ_EMD-60633_AL
9IJJ_EMD-60633_TA	9IJJ_EMD-60633_TA
9IJJ_EMD-60633_JA	9IJJ_EMD-60633_JA
9IJJ_EMD-60633_HA	9IJJ_EMD-60633_HA
9IJJ_EMD-60633_GA	9IJJ_EMD-60633_GA
9IJJ_EMD-60633_FA	9IJJ_EMD-60633_FA
9IJJ_EMD-60633_DA	9IJJ_EMD-60633_DA
9IJJ_EMD-60633_BA	9IJJ_EMD-60633_BA
9IJJ_EMD-60633_A	9IJJ_EMD-60633_A
9ILV_EMD-60675_A	9ILV_EMD-60675_A
9ITR_EMD-60876_M	9ITR_EMD-60876_M,9ITY_EMD-60883_A,9IU0_EMD-60885_A
9ITR_EMD-60876_K	9ITR_EMD-60876_K,9ITY_EMD-60883_O,9IU0_EMD-60885_E
9ITR_EMD-60876_A	9ITR_EMD-60876_A,9ITY_EMD-60883_E,9IU0_EMD-60885_F
9JCH_EMD-61366_A	9JCH_EMD-61366_A,9JCT_EMD-61374_A
9JS6_EMD-61767_H	9JS6_EMD-61767_H
9JS6_EMD-61767_G	9JS6_EMD-61767_G
9K6V_EMD-62137_A	9K6V_EMD-62137_A,9K6W_EMD-62138_A
9KHT_EMD-62354_J	9KHT_EMD-62354_J
9KHT_EMD-62354_I	9KHT_EMD-62354_I
9KYV_EMD-61452_A	9KYV_EMD-61452_A,9KYW_EMD-61461_A,9KYX_EMD-61456_A,9KYY_EMD-61455_A
9KYW_EMD-61461_B	9KYW_EMD-61461_B
9L46_EMD-62807_C	9L46_EMD-62807_C,9L4F_EMD-62812_C
9L46_EMD-62807_A	9L46_EMD-62807_A,9L4F_EMD-62812_A
9L8P_EMD-62702_O	9L8P_EMD-62702_O
9L8P_EMD-62702_A	9L8P_EMD-62702_A
9LHX_EMD-63107_A	9LHX_EMD-63107_A
9LWO_EMD-63452_C	9LWO_EMD-63452_C
9LWO_EMD-63452_B	9LWO_EMD-63452_B
9LWO_EMD-63452_A	9LWO_EMD-63452_A
9M7Z_EMD-63698_F	9M7Z_EMD-63698_F
9M7Z_EMD-63698_C	9M7Z_EMD-63698_C
9MDJ_EMD-48172_C	9MDJ_EMD-48172_C,9MDN_EMD-48174_D
9MDJ_EMD-48172_A	9MDJ_EMD-48172_A,9MDN_EMD-48174_A,9MDP_EMD-48175_A
9MET_EMD-48219_F	9MET_EMD-48219_F
9MET_EMD-48219_E	9MET_EMD-48219_E
9MET_EMD-48219_A	9MET_EMD-48219_A
9MHH_EMD-48278_E	9MHH_EMD-48278_E
9MVT_EMD-48669_A	9MVT_EMD-48669_A,9N5K_EMD-48924_A
9N5K_EMD-48924_B	9N5K_EMD-48924_B
9NA9_EMD-49183_B	9NA9_EMD-49183_B
9NA9_EMD-49183_C	9NA9_EMD-49183_C
9NA9_EMD-49183_D	9NA9_EMD-49183_D,9NBB_EMD-49225_B,9PZM_EMD-72072_B
